Название игры;Ресторан;Дата;День недели;Номер пакета;Название команды;Последний раунд;Всего баллов;Место
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Пиво за мой счёт!;9;53;6
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Ни одного айтишника;13;51;7
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Не пара;6;49;8
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Унесенные пивом;9;45;9
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Ступор мозговины;7;45;10
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Чуть выше плинтуса;13;44;11
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Кефир и булочка;17;41;12
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;ЧипиЧипиЧапаЧапа;7;41;13
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Аве Дионис! Идущие в запой преведствуют тебя!;12;40;14
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Галя, у нас отмена;7;38;15
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;Герметичные киски;7;37;16
[рок vs попса] SPB #2;Rossi's Club;15.03.2024;Пт;5;25 этаж;11;36;17
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Майка Джексона;20;96.5;1
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Промахи Макконахи;19;90.5;2
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;FullHouse!;18;86.5;3
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Сиси Кхалиси;18;86;4
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Однозначный IQ;18;85.5;5
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Золотой состав Виагры;16;82.5;6
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Недоброе мороженое;15;80.5;7
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Шмели;15;79.5;8
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Отбитые мышонки;14;79;9
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;У Галины Палны Сокол;18;78.5;10
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Алоэ вера, надежда, любовь;16;78.5;11
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Смузихлёбы;19;76.5;12
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Кандидат от народа;16;75.5;13
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Вечное сияние чистого Олега;14;75.5;14
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Мармеладзе;15;75;15
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Гипердемия акерзвука;18;74;16
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Тераписты;14;74;17
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Депутатская коммуна;16;73.5;18
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Toxic Team;16;73.5;19
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Rape Me My Friends;15;73.5;20
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Горький осадок, но сахара не надо;12;73.5;21
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Коленки пчелы;12;68.5;22
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;лагом;15;67.5;23
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Мы чудом собрались;15;66.5;24
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Сложные щи;14;66.5;25
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Хуба-Буба;14;66.5;26
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Зона рискованного земледелия;10;65.5;27
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Абаб Агя;11;65;28
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;А;12;64.5;29
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Маша и медведи;13;63.5;30
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Кайфариат;12;63.5;31
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Укроповый чай;13;63;32
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Надеюсь, мы не последние;11;63;33
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;АЦЦЦКИЙ КЛУБ;10;63;34
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;88 станция метро;11;62.5;35
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Чат в Битриксе на выезде;16;62;36
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Ты-Москва, я-Питер;11;61.5;37
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Клёвые плюшки;11;60.5;38
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Взрывные котята;10;60;39
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Пираньи;16;59.5;40
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;АБВГдеПиво;14;59;41
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Минимаксики;12;59;42
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Малиновая Лада;12;59;43
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Кто тут папочка?;9;58.5;44
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Тупой и ещё тупее;12;58;45
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Инь и ням;10;58;46
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Пни;10;58;47
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Радиоактивные люди;12;57.5;48
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Тенедри$тки;13;57;49
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Солянка;12;57;50
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;ЯМЫ тётки;8;56.5;51
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Спортлайфики;10;56;52
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Мы просто пришли сюда поесть;11;54.5;53
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Яблочный спас;11;53.5;54
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Счастливы вместе;5;53.5;55
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Underdogs;13;52.5;56
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Казань;10;52.5;57
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Добрый день!;11;51.5;58
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Шифоновый страйк зебры;9;50.5;59
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Владимирский централ;9;49.5;60
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;СПО «ём»;7;49.5;61
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Общество с неограниченной безответственностью;9;46;62
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Наяды;8;45;63
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Ёмасо девчонки;12;44.5;64
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Бабки Ёжки;8;42.5;65
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Булочки;6;42.5;66
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Отчаянные обаяшки;7;34;67
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Олег;3;34;68
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Бальзам на душу;6;30.5;69
[music party] 2000-х SPB #3;VOKZAL 1853;15.03.2024;Пт;2;Умники и умницы;2;26.5;70
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Последнее место;17;95;1
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Мокрые Псы;17;89;2
[music party] SPB #15;Puberty;16.03.2024;Сб;2;In team;16;85;3
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Shine bright like a diamond;18;81;4
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Недоброе мороженое;16;80;5
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Устрицы паскуды;17;79;6
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Халапенисы;17;77;7
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Рик верни парик;18;76;8
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Молодежь;16;75;9
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Паровозик Пейна;15;75;10
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Ёмахо-ёмасо;14;74;11
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Битумs;13;71;12
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Сопромать;12;71;13
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Выйди и зайди нормально;12;71;14
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Funny cucumber;13;70;15
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Вишнёвый пирог;12;69;16
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Пурген от кашля;17;68;17
[music party] SPB #15;Puberty;16.03.2024;Сб;2;El Paso;13;68;18
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Зайчатки разума;13;68;19
[music party] SPB #15;Puberty;16.03.2024;Сб;2;У Галины Палны Сокол;9;68;20
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Limited run;10;62;21
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Зато классные;10;61;22
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Кисы-сосисы;8;61;23
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Булочки с повидлой;10;60;24
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Repeat please;10;57;25
[music party] SPB #15;Puberty;16.03.2024;Сб;2;В ресурсе;8;53;26
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Oxy-сквад;8;52;27
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Домашнее видео;8;52;28
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Лига Тупых;7;52;29
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Лотос;4;37;30
[music party] SPB #15;Puberty;16.03.2024;Сб;2;Музы конфуза;3;25;31
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Золотой Состав Виагры;17;88;1
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Майка Джексона;17;85;2
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Чайки;15;82;3
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Король и Sus;17;80;4
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Отморозь себе все;16;80;5
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Осколки Империи;15;80;6
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Где деньги, Лебовски?;14;77;7
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Дети маминой подруги;18;70;8
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Полосы Осы;17;67;9
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Крутое Пике;8;67;10
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Боря от ума;10;66;11
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Казан Поли;11;62;12
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Сосочки Монескиновой;9;61;13
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Мобильная коробка;16;57;14
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Петербургская морена;12;57;15
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Шпроты;11;57;16
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Булочки Шу;9;55;17
[music party] SPB #15;The Legends;20.03.2024;Ср;3;the титиес;10;52;18
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Каждый раз одно и то же;11;51;19
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Тиксотропные умы;9;51;20
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Большевички;11;50;21
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Шестое чувство;7;50;22
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Чили на гриле;10;49;23
[music party] SPB #15;The Legends;20.03.2024;Ср;3;тукай кызлар;8;48;24
[music party] SPB #15;The Legends;20.03.2024;Ср;3;ООО «Пошла родимая»;16;46;25
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Золотые руки;10;44;26
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Все свои;6;43;27
[music party] SPB #15;The Legends;20.03.2024;Ср;3;гугашники;7;41;28
[music party] SPB #15;The Legends;20.03.2024;Ср;3;Скобаристан;5;30;29
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Broforce;18;59.5;1
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Последнее место;13;53;2
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;1?=!;14;51;3
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Идеальные незнакомцы;10;49;4
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Устрицы паскуды;14;48;5
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Боль в спине;8;47;6
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;La La Band;7;45.5;7
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Во всем виноват Тиндер;15;44.5;8
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Лучшее место;10;43.5;9
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Камю ин ё Кант;10;43;10
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Давайте что-нибудь сложненькое, но только после пива;12;41.5;11
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Epic Fail;8;39;12
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Ракета;6;38;13
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Истина в пиве, короче...;2;38;14
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Don't stop me MEOOOW;8;35.5;15
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Промахи Макконахи;7;35.5;16
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Funny cucumber;4;35.5;17
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;А я говорила!;3;35.5;18
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Игътибар;3;35;19
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Золотой Состав Виагры;8;34.5;20
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Недоброе мороженое;7;30.5;21
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Daft Punk покинул чат;7;30.5;22
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Серпентарий;5;29.5;23
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Взболтать, но не смешивать;10;29;24
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Полковник Сандерс приехал на фронт;6;29;25
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Во всем виноват Буй;6;29;26
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Гравицапа;1;28.5;27
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Крутое Пике;11;26.5;28
Церемония открытия сезона игр [кино и музыка] SPB ;VOKZAL 1853;21.03.2024;Чт;4;Барби-колясочница;1;26.5;29
